Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Netherlands,NLD,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.6,11.4,11.3,11.3,11.2,11.2,22.5,22.5,22.5,22.5,22.5,22.9
Norway,NOR,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.8,16.9,16.9,17,17.1,17.1,16.8,17.6,29.9,30.5,17.7,17.8
Nepal,NPL,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.2,23.5,23.4,23.6,23.6,23.6,23.6,23.6,23.6,23.6,23.6,23.6
Nauru,NRU,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
New Zealand,NZL,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.3,32.5,32.5,32.5,32.5,32.8,32.8,33.4,33.4,33.4,33.4,33.4
OECD members,OED,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.89134022,14.10558408,13.81522797,14.61516805,15.24885582,15.10785276,15.55336042,15.23608054,16.35999082,16.59219829,16.4811382,16.93716604
Oman,OMN,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.6,2.6,2.6,2.6,2.6,2.6,2.6,2.6,3.6,3.6,3.9,22
Other small states,OSS,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.00009065,19.02826205,19.13341991,19.656795,20.07349954,20.68340842,21.63370367,22.44967262,22.61484506,22.81816317,22.81816317,23.69153689
Pakistan,PAK,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,12.3,12.3,12.3,12.3,12.3,12.3,12.3,12.3,19.2
Panama,PAN,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.9,20.9,20.9,20.9,20.9,20.9,20.9,31.9,31.4,31.4,31.4,31.4
Peru,PER,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.3,31.5,31.5,21.3,21.3,21.3,21.5,21.6,22.3,22.5,22.5,22.5
Philippines,PHL,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.9,15.3,15.3,15.3,15.3,15.3,15.4,15.4,15.9,15.9,15.9,16
Palau,PLW,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,24.9,24.9,28,28,28,44.2,44.2,44.2,44.2,44.2,31.4
Papua New Guinea,PNG,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1,3.1,3.1,3.1,3.1,3.1,3.7,3.7,3.7,3.7,3.7,3.7
Poland,POL,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.4,30,30,39.6,39.7,39.7,39.7,39.5,39.5,39.6,39.6,39.6
Pre-demographic dividend,PRE,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.1920596,13.57764554,13.65441506,14.23895113,14.44462704,14.48581008,14.172534,14.66452347,14.68060429,14.69679907,14.99111597,15.21033215
Puerto Rico (US),PRI,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,7.4,7.4,7.3,7.3,7.3,7.3,7.2,7.4,7.4,6.7,6.6
"Korea, Dem. People's Rep.",PRK,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4
Portugal,PRT,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.1,22.2,22.7,23,22.9,22.9,22.9,22.9,22.9,22.9,22.9,22.8
Paraguay,PRY,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.5,6.5,6.5,6.5,6.5,14.3,14.3,14.3,14.3,14.3,14.3,14.9
West Bank and Gaza,PSE,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.4,8.4,8.4,8.4,8.4,8.4,10,10
Pacific island small states,PSS,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.994456463,4.112363081,4.380401804,4.355537218,4.37705106,4.37705106,4.293488976,4.332213891,4.33074577,4.417522871,4.417522871,4.091166106
Post-demographic dividend,PST,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.36520272,13.69870333,13.69708509,14.44411463,15.15554235,14.97270649,15.44153412,15.00875202,16.30102173,16.57277411,16.44741495,16.94085864
French Polynesia,PYF,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,2,2,2,2,2,2,2,2,2,2,1.8
Qatar,QAT,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4,2.4,2.4,2.4,13.2,13.2,13.2,15.8,15.8,15.8,15.8,15.6
Romania,ROU,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.4,24.2,24.4,24.3,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.6
Russian Federation,RUS,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.4,9.7,9.7,9.7,9.7,9.7,9.7,11.5,11.5,11.5,11.4,11.5
Rwanda,RWA,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.7,9.6,8.8,9.1,9.1,9.1,9.1,9.1,9.1,9.1,9.1,9.1
South Asia,SAS,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.909416872,7.419074575,7.632591836,7.641140006,7.641148823,7.641148823,7.641148823,7.660889403,8.989558212,8.989558212,8.989558212,9.174435849
Saudi Arabia,SAU,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.3,31.3,31.3,4.3,4.8,4.8,4.8,4.8,4.8,4.8,15.6,18.5
Sudan,SDN,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3,2,2,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3
Senegal,SEN,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.2,25.2,25.2,25.2,25.2,25.4,25.4,25.4,26.4,26.4,26.4,26.3
Singapore,SGP,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.4,5.8,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6,4.6
Solomon Islands,SLB,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2,2.2,2.2,2.2,2.2,2.2,1.8,1.8,1.8,2,2,2.4
Sierra Leone,SLE,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.4,9.4,9.4,9.4,9.4,9.4,9.4,9.4,12.7,12.7,12.7,12.6
El Salvador,SLV,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.4,8.4,8.8,8.8,8.8,8.8,8.8,8.6,8.6,8.6,8.6,8.3
San Marino,SMR,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Somalia,SOM,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.83,,,0,0,0,0,0,0
Serbia,SRB,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.4,6.7,6.7,6.6,6.6,6.6,7.6,7.6,7.6,8.1,8.1,13.4
Sub-Saharan Africa (excluding high income),SSA,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.237117,15.53519219,15.72900655,16.40912966,16.61905352,16.32249037,16.00671338,16.36192111,16.38154657,16.42774749,16.80770335,17.0224989
South Sudan,SSD,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.4
Sub-Saharan Africa,SSF,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.34641779,15.67824615,15.86274063,16.51015894,16.70998828,16.38442645,16.08195652,16.3505686,16.41139692,16.45543462,16.81760018,17.02247102
Small states,SST,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.98346244,14.4125718,14.79243873,14.99177669,15.245796,15.47401611,15.77256002,16.07638787,16.13696937,16.22073644,16.22073644,16.50137898
Sao Tome and Principe,STP,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,29.3,29.3,29.3,29.3,29.3,29.3,29.3,29.3,29.3,31.7
Suriname,SUR,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.8
Slovak Republic,SVK,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.9,36.8,36.8,37.3,37.3,37.6,37.6,37.6,37.6,37.6,37.6,37.5
Slovenia,SVN,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.9,53.6,53.6,53.6,53.6,53.6,53.6,40.4,40.4,40.4,40.4,40.5
Sweden,SWE,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.6,14.8,14.9,14.5,14.9,14.9,14.4,14.5,14.5,15.4,15.4,15.5
Eswatini,SWZ,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,4,4.1,4.1,4.2,4.3,4.3,4.3,4.3,4.3,4.2
Sint Maarten (Dutch part),SXM,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.7,0.7,0.7,0.8
Seychelles,SYC,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.1,42.1,42.1,42.1,42.1,42.1,49.6,61.5,61.5,61.5,61.5,68.1
Syrian Arab Republic,SYR,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7
Turks and Caicos Islands,TCA,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.4,44.4,44.4,44.4,44.4,44.4,44.4,44.4,44.4,44.4,44.4,43.5
Chad,TCD,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.6,18.6,18.6,20.4,20.4,20.4,20.4,21,21,21,21,21
East Asia & Pacific (IDA & IBRD countries),TEA,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.41520055,15.54074722,15.57658407,15.58483954,15.61438465,14.7360118,14.75784553,15.02804221,15.03738745,15.03775352,15.04210389,15.01378359
Europe & Central Asia (IDA & IBRD countries),TEC,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.16978806,8.883260787,8.888508136,9.012223043,9.016879911,9.016879911,9.057304951,11.17504531,11.6749828,11.6876667,11.68677056,12.02106264
Togo,TGO,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.8,27.6,27.6,27.6,27.6,27.6,27.6,28,28,28,28,28.1
Thailand,THA,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.9,18.8,18.8,18.8,18.8,18.8,18.8,18.5,18.5,18.5,18.5,18.4
Tajikistan,TJK,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.7,22.3,22.3,22.3,22.3,22.3,22.3,22.3,22.3,22.3,22.3,22.6
Turkmenistan,TKM,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,4.3
Latin America & the Caribbean (IDA & IBRD countries),TLA,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.32200141,23.79774656,23.51596263,23.16581918,23.16796174,23.45574643,23.92641522,24.14411957,24.19935785,24.22532007,24.35260749,24.49213262
Timor-Leste,TLS,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.7,8.7,8.7,13.1,13.1,13.1,16,16,16,16,16,16.1
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.622757344,9.73898304,6.85358199,7.133780809,7.134699035,7.134699035,7.146635971,5.57816342,5.489860448,5.489860448,5.489860448,6.1119996
Tonga,TON,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.9,15.9,15.9,15.9,15.9,15.9,12.6,12.6,12.6,12.6,12.6,13.3
South Asia (IDA & IBRD),TSA,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.909416872,7.419074575,7.632591836,7.641140006,7.641148823,7.641148823,7.641148823,7.660889403,8.989558212,8.989558212,8.989558212,9.174435849
Sub-Saharan Africa (IDA & IBRD countries),TSS,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.34641779,15.67824615,15.86274063,16.51015894,16.70998828,16.38442645,16.08195652,16.3505686,16.41139692,16.45543462,16.81760018,17.02247102
Trinidad and Tobago,TTO,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.1,32.1,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6
Tunisia,TUN,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.4,5.4,5.4,7.9,7.9,7.9,7.9,7.9,7.9,7.9,7.9,7.9
Turkiye,TUR,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,0.2,0.2,0.2,0.2,0.2,0.2,0.2,7,7,7,7
Tuvalu,TUV,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,13.2,13.2,13.2,13.2,13.2,20.2
Tanzania,TZA,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.9,31.9,31.9,38.1,38.1,38.2,38.2,38.2,38.2,38.4,39.9,40
Uganda,UGA,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.1,16.1,16.1,16.1,16.1,16.1,16.1,16.1,16.1,16.1,16.1,16.1
Ukraine,UKR,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,4,4,4,4,4,4.3,13,13,13,16.8
Upper middle income,UMC,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.07580473,15.67216953,15.47331557,15.46528419,15.49057209,15.15651457,15.35146628,15.71405041,16.01106998,16.04618374,16.10507276,16.297957
Uruguay,URY,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7,2.7,2.7,3.4,3.4,3.4,3.6,3.7,3.7,3.7,3.7,3.1
United States,USA,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.6,13.1,13.1,13,13.5,13,13,11.8,13,13,12.9,12.9
Uzbekistan,UZB,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4,3.4,3.4,3.4,3.4,3.4,3.4,5.8,5.8,5.8,9.5,9.5
St. Vincent and the Grenadines,VCT,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.9,22.4,22.4,22.4,22.4,22.4,22.4,22.4,22.4,22.4,22.4,22.6
"Venezuela, RB",VEN,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.1,54.1,54.1,54.1,54.1,54.1,54.1,56.9,56.9,56.9,56.9,56.8
British Virgin Islands,VGB,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,8.8,8.8,8.8,9.1,9.1,9.1,9.1,9.1,9.1,9.1,10.5
Virgin Islands (U.S.),VIR,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.9,14.6,14.6,13.8,13.8,13.8,13.8,13.3,14.4,14.4,14.4,13.3
Viet Nam,VNM,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.5,6.5,7.6,7.6,7.6,7.6,7.6,7.6,7.6,7.6,7.6,7.6
Vanuatu,VUT,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2
World,WLD,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.95060425,15.21324036,15.0035193,14.90411998,15.12885809,14.96699344,15.11176404,15.37692139,15.79431175,15.86732589,16.07808307,16.44425513
Samoa,WSM,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.8,6.8,6.8,6.8,7.3,7.3,7.3,8.2,8.2,8.2,8.2,7.8
Kosovo,XKX,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Yemen, Rep.",YEM,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,1.1
South Africa,ZAF,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,8.9,11.2,14.1,14.1,8,8.3,8.6,8.7,9.3,9.3,9.5
Zambia,ZMB,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,38,38,38,37.9,37.9,41.3,41.3,41.3,41.3,41.3,41.3
Zimbabwe,ZWE,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.1,26.7,26.7,27.2,27.2,27.2,27.2,27.2,27.2,27.2,28.3,28.3
